"Date","Price","Open","High","Low","Vol.","Change %"
"10/21/2016","23,335.5","23,335.5","23,335.5","23,335.5","","-0.28%"
"10/20/2016","23,400.0","23,280.0","23,503.0","23,258.0","93.28K","0.52%"
"10/19/2016","23,279.0","23,363.0","23,437.0","23,187.0","96.83K","-0.35%"
"10/18/2016","23,361.0","23,009.0","23,395.0","22,942.0","121.77K","1.53%"
"10/17/2016","23,010.0","23,225.0","23,364.0","22,923.0","114.09K","-0.87%"
"10/14/2016","23,213.0","22,965.0","23,318.0","22,846.0","110.71K","1.19%"
"10/13/2016","22,941.0","23,416.0","23,451.0","22,940.0","134.67K","-2.03%"
"10/12/2016","23,416.0","23,423.0","23,472.0","23,254.0","108.40K","-0.04%"
"10/11/2016","23,425.0","23,830.0","24,077.0","23,381.0","159.93K","-1.70%"
"10/07/2016","23,830.0","23,936.0","23,953.0","23,751.0","79.24K","-0.40%"
"10/06/2016","23,925.0","23,756.0","24,001.0","23,725.0","90.34K","0.74%"
"10/05/2016","23,750.0","23,682.0","23,843.0","23,508.0","101.78K","0.29%"
"10/04/2016","23,682.0","23,579.0","23,688.0","23,500.0","80.63K","0.42%"
"10/03/2016","23,584.0","23,318.0","23,732.0","23,285.0","93.31K","1.16%"
"09/30/2016","23,313.0","23,710.0","23,779.0","23,200.0","127.49K","-1.65%"
"09/29/2016","23,704.0","23,630.0","23,848.0","23,496.0","20.19K","0.27%"
"09/28/2016","23,641.0","23,600.0","23,658.0","23,364.0","138.94K","0.08%"
"09/27/2016","23,622.0","23,320.0","23,666.0","23,182.0","211.62K","1.31%"
"09/26/2016","23,316.0","23,684.0","23,715.0","23,289.0","147.24K","-1.54%"
"09/23/2016","23,680.0","23,809.0","23,986.0","23,628.0","120.76K","-0.50%"
"09/22/2016","23,800.0","23,646.0","24,084.0","23,614.0","135.38K","0.60%"
"09/21/2016","23,657.0","23,517.0","23,730.0","23,423.0","108.27K","0.63%"
"09/20/2016","23,509.0","23,535.0","23,584.0","23,389.0","90.07K","-0.10%"
"09/19/2016","23,533.0","23,370.0","23,622.0","23,333.0","111.54K","0.80%"
"09/15/2016","23,347.0","23,250.0","23,475.0","23,185.0","99.00K","0.41%"
"09/14/2016","23,252.0","23,255.0","23,380.0","23,036.0","129.66K","0.02%"
"09/13/2016","23,248.0","23,308.0","23,634.0","23,139.0","141.83K","-0.18%"
"09/12/2016","23,290.0","24,080.0","24,102.0","23,284.0","144.51K","-3.30%"
"09/09/2016","24,084.0","23,875.0","24,374.0","23,822.0","138.02K","0.84%"
"09/08/2016","23,884.0","23,669.0","23,898.0","23,640.0","83.57K","0.95%"
"09/07/2016","23,659.0","23,717.0","23,767.0","23,636.0","93.42K","-0.23%"
"09/06/2016","23,714.0","23,607.0","23,736.0","23,522.0","103.37K","0.49%"
"09/05/2016","23,598.0","23,215.0","23,643.0","23,211.0","107.69K","1.67%"
"09/02/2016","23,211.0","23,158.0","23,280.0","23,019.0","101.70K","0.14%"
"09/01/2016","23,178.0","22,918.0","23,178.0","22,765.0","108.83K","1.09%"
"08/31/2016","22,929.0","22,970.0","23,035.0","22,846.0","83.66K","-0.33%"
"08/30/2016","23,005.0","22,830.0","23,045.0","22,813.0","17.29K","0.79%"
"08/29/2016","22,824.0","22,921.0","23,133.0","22,744.0","120.15K","-0.39%"
"08/26/2016","22,914.0","22,808.0","22,996.0","22,787.0","152.10K","0.54%"
"08/25/2016","22,790.0","22,818.0","22,905.0","22,728.0","142.35K","-0.12%"
"08/24/2016","22,818.0","23,030.0","23,116.0","22,685.0","125.23K","-0.97%"
"08/23/2016","23,041.0","22,981.0","23,050.0","22,832.0","104.52K","0.34%"
"08/22/2016","22,963.0","22,915.0","23,018.0","22,772.0","107.92K","0.22%"
"08/19/2016","22,912.0","23,059.0","23,148.0","22,857.0","103.05K","-0.64%"
"08/18/2016","23,059.0","22,756.0","23,205.0","22,745.0","126.49K","1.41%"
"08/17/2016","22,739.0","22,924.0","23,148.0","22,733.0","115.86K","-0.79%"
"08/16/2016","22,919.0","22,927.0","23,056.0","22,831.0","101.76K","-0.03%"
"08/15/2016","22,926.0","22,753.0","22,981.0","22,702.0","90.18K","0.74%"
"08/12/2016","22,757.0","22,564.0","22,817.0","22,564.0","96.50K","0.86%"
"08/11/2016","22,563.0","22,422.0","22,687.0","22,322.0","115.70K","0.64%"
"08/10/2016","22,420.0","22,431.0","22,600.0","22,345.0","96.78K","-0.04%"
"08/09/2016","22,429.0","22,451.0","22,469.0","22,369.0","71.60K","-0.08%"
"08/08/2016","22,447.0","22,123.0","22,479.0","22,102.0","101.06K","1.46%"
"08/05/2016","22,123.0","21,806.0","22,171.0","21,798.0","95.97K","1.43%"
"08/04/2016","21,812.0","21,671.0","21,877.0","21,651.0","86.46K","0.61%"
"08/03/2016","21,679.0","21,780.0","21,796.0","21,670.0","91.33K","-1.99%"
"08/01/2016","22,120.0","21,785.0","22,245.0","21,775.0","117.12K","1.59%"
"07/29/2016","21,774.0","22,149.0","22,149.0","21,761.0","126.26K","-1.67%"
"07/28/2016","22,144.0","22,162.0","22,212.0","22,069.0","19.05K","-0.11%"
"07/27/2016","22,168.0","22,121.0","22,286.0","22,009.0","144.82K","0.27%"
"07/26/2016","22,108.0","22,049.0","22,321.0","21,868.0","183.33K","0.25%"
"07/25/2016","22,053.0","22,111.0","22,113.0","21,904.0","120.22K","0.28%"
"07/22/2016","21,992.0","21,989.0","21,999.0","21,859.0","89.11K","-0.05%"
"07/21/2016","22,003.0","21,895.0","22,138.0","21,876.0","104.04K","0.52%"
"07/20/2016","21,890.0","21,663.0","21,928.0","21,626.0","99.67K","1.02%"
"07/19/2016","21,670.0","21,776.0","21,802.0","21,635.0","100.41K","-0.41%"
"07/18/2016","21,760.0","21,718.0","21,855.0","21,613.0","120.06K","0.13%"
"07/15/2016","21,731.0","21,580.0","21,773.0","21,530.0","130.73K","0.67%"
"07/14/2016","21,586.0","21,316.0","21,597.0","21,259.0","111.74K","1.27%"
"07/13/2016","21,316.0","21,280.0","21,465.0","21,280.0","109.39K","0.18%"
"07/12/2016","21,277.0","20,871.0","21,292.0","20,830.0","122.10K","1.93%"
"07/11/2016","20,874.0","20,557.0","21,035.0","20,517.0","121.99K","1.53%"
"07/08/2016","20,559.0","20,727.0","20,747.0","20,448.0","105.55K","-0.71%"
"07/07/2016","20,706.0","20,494.0","20,748.0","20,310.0","118.98K","0.96%"
"07/06/2016","20,510.0","20,721.0","20,743.0","20,278.0","138.40K","-1.04%"
"07/05/2016","20,725.0","21,032.0","21,075.0","20,718.0","111.74K","-1.49%"
"07/04/2016","21,038.0","20,935.0","21,195.0","20,801.0","133.87K","0.43%"
"06/30/2016","20,947.0","20,489.0","20,958.0","20,470.0","147.55K","2.93%"
"06/29/2016","20,350.0","20,141.0","20,375.0","20,076.0","26.54K","0.98%"
"06/28/2016","20,153.0","20,113.0","20,153.0","19,640.0","151.40K","0.19%"
"06/27/2016","20,115.0","20,100.0","20,396.0","19,889.0","175.71K","-0.20%"
"06/24/2016","20,156.0","20,900.0","21,097.0","19,564.0","242.28K","-3.54%"
"06/23/2016","20,895.0","20,736.0","20,903.0","20,687.0","108.37K","0.73%"
"06/22/2016","20,743.0","20,480.0","20,788.0","20,400.0","121.29K","1.31%"
"06/21/2016","20,475.0","20,337.0","20,519.0","20,330.0","113.45K","0.68%"
"06/20/2016","20,336.0","19,981.0","20,416.0","19,916.0","118.20K","1.80%"
"06/17/2016","19,977.0","19,879.0","20,154.0","19,717.0","107.67K","0.53%"
"06/16/2016","19,871.0","20,270.0","20,334.0","19,785.0","127.62K","-1.96%"
"06/15/2016","20,269.0","20,166.0","20,373.0","19,900.0","137.12K","0.44%"
"06/14/2016","20,180.0","20,370.0","20,399.0","20,163.0","120.03K","-0.97%"
"06/13/2016","20,378.0","20,795.0","20,801.0","20,230.0","132.04K","-2.07%"
"06/10/2016","20,808.0","21,116.0","21,188.0","20,780.0","93.76K","-1.45%"
"06/08/2016","21,114.0","21,110.0","21,184.0","20,992.0","104.10K","0.05%"
"06/07/2016","21,103.0","20,776.0","21,141.0","20,770.0","107.81K","1.57%"
"06/06/2016","20,776.0","20,713.0","20,811.0","20,587.0","110.92K","0.31%"
"06/03/2016","20,711.0","20,624.0","20,835.0","20,565.0","107.10K","0.49%"
"06/02/2016","20,611.0","20,511.0","20,647.0","20,412.0","118.15K","0.38%"
"06/01/2016","20,532.0","20,481.0","20,645.0","20,408.0","116.73K","0.28%"
"05/31/2016","20,474.0","20,301.0","20,719.0","20,294.0","120.00K","-0.93%"
"05/30/2016","20,667.0","20,576.0","20,733.0","20,481.0","18.51K","0.44%"
"05/27/2016","20,577.0","20,379.0","20,643.0","20,275.0","128.29K","0.96%"
"05/26/2016","20,381.0","20,363.0","20,505.0","20,244.0","146.85K","0.10%"
"05/25/2016","20,360.0","19,868.0","20,409.0","19,844.0","166.70K","2.51%"
"05/24/2016","19,862.0","19,832.0","19,883.0","19,690.0","110.52K","0.15%"
"05/23/2016","19,833.0","19,840.0","19,937.0","19,707.0","105.71K","-0.11%"
"05/20/2016","19,855.0","19,606.0","19,948.0","19,488.0","130.75K","1.27%"
"05/19/2016","19,606.0","19,695.0","19,788.0","19,562.0","108.01K","-0.41%"
"05/18/2016","19,686.0","19,945.0","19,945.0","19,638.0","115.72K","-1.30%"
"05/17/2016","19,946.0","19,823.0","20,016.0","19,721.0","122.70K","0.66%"
"05/16/2016","19,816.0","19,592.0","19,880.0","19,516.0","132.55K","1.08%"
"05/13/2016","19,605.0","19,830.0","19,945.0","19,448.0","132.05K","-1.00%"
"05/12/2016","19,803.0","19,908.0","20,009.0","19,730.0","129.03K","-0.48%"
"05/11/2016","19,899.0","20,133.0","20,253.0","19,863.0","134.72K","-1.15%"
"05/10/2016","20,130.0","20,053.0","20,199.0","19,823.0","117.25K","0.40%"
"05/09/2016","20,049.0","19,966.0","20,207.0","19,852.0","114.28K","0.37%"
"05/06/2016","19,975.0","20,294.0","20,374.0","19,887.0","121.56K","-1.52%"
"05/05/2016","20,284.0","20,281.0","20,391.0","20,142.0","106.49K","-0.08%"
"05/04/2016","20,300.0","20,526.0","20,538.0","20,274.0","117.51K","-1.19%"
"05/03/2016","20,544.0","20,857.0","20,987.0","20,502.0","118.07K","-1.49%"
"04/29/2016","20,854.0","21,182.0","21,375.0","20,835.0","106.24K","-2.87%"
"04/28/2016","21,471.0","21,314.0","21,652.0","21,287.0","22.90K","0.85%"
"04/27/2016","21,290.0","21,382.0","21,458.0","21,283.0","121.05K","-0.47%"
"04/26/2016","21,391.0","21,286.0","21,435.0","21,089.0","165.50K","0.47%"
"04/25/2016","21,291.0","21,469.0","21,559.0","21,266.0","129.67K","-0.88%"
"04/22/2016","21,481.0","21,593.0","21,613.0","21,331.0","107.55K","-0.52%"
"04/21/2016","21,594.0","21,263.0","21,664.0","21,240.0","130.11K","1.52%"
"04/20/2016","21,271.0","21,446.0","21,598.0","21,122.0","123.64K","-0.76%"
"04/19/2016","21,433.0","21,175.0","21,524.0","21,175.0","112.15K","1.26%"
"04/18/2016","21,167.0","21,345.0","21,353.0","21,021.0","98.92K","-0.82%"
"04/15/2016","21,342.0","21,359.0","21,474.0","21,258.0","95.53K","0.00%"
"04/14/2016","21,343.0","21,221.0","21,546.0","21,212.0","122.01K","0.60%"
"04/13/2016","21,216.0","20,474.0","21,223.0","20,443.0","148.23K","3.64%"
"04/12/2016","20,470.0","20,527.0","20,620.0","20,397.0","113.79K","-0.34%"
"04/11/2016","20,540.0","20,374.0","20,581.0","20,174.0","145.77K","0.74%"
"04/08/2016","20,389.0","20,241.0","20,393.0","19,967.0","120.76K","0.69%"
"04/07/2016","20,249.0","20,168.0","20,368.0","20,080.0","105.50K","0.51%"
"04/06/2016","20,147.0","20,122.0","20,233.0","20,046.0","98.55K","0.08%"
"04/05/2016","20,130.0","20,488.0","20,537.0","20,092.0","124.17K","-1.65%"
"04/01/2016","20,467.0","20,784.0","20,874.0","20,453.0","119.62K","-1.63%"
"03/31/2016","20,807.0","20,857.0","21,020.0","20,703.0","116.34K","0.60%"
"03/30/2016","20,683.0","20,363.0","20,718.0","20,253.0","17.30K","1.64%"
"03/29/2016","20,349.0","20,321.0","20,426.0","20,153.0","120.13K","0.15%"
"03/24/2016","20,319.0","20,644.0","20,672.0","20,263.0","163.38K","-1.58%"
"03/23/2016","20,645.0","20,607.0","20,688.0","20,517.0","117.60K","0.18%"
"03/22/2016","20,607.0","20,687.0","20,823.0","20,581.0","103.19K","-0.33%"
"03/21/2016","20,675.0","20,596.0","20,848.0","20,596.0","99.85K","0.39%"
"03/18/2016","20,595.0","20,473.0","20,697.0","20,303.0","122.12K","0.59%"
"03/17/2016","20,474.0","20,309.0","20,637.0","20,205.0","120.21K","0.84%"
"03/16/2016","20,304.0","20,288.0","20,432.0","20,170.0","110.37K","0.03%"
"03/15/2016","20,298.0","20,399.0","20,448.0","20,260.0","94.43K","-0.58%"
"03/14/2016","20,417.0","20,221.0","20,498.0","20,183.0","107.56K","0.89%"
"03/11/2016","20,237.0","20,009.0","20,247.0","19,837.0","135.46K","1.14%"
"03/10/2016","20,008.0","19,984.0","20,196.0","19,898.0","112.85K","0.09%"
"03/09/2016","19,990.0","19,945.0","20,070.0","19,813.0","100.80K","0.20%"
"03/08/2016","19,950.0","20,116.0","20,199.0","19,880.0","115.34K","-0.95%"
"03/07/2016","20,142.0","20,105.0","20,298.0","20,063.0","109.89K","0.21%"
"03/04/2016","20,100.0","19,860.0","20,184.0","19,826.0","119.70K","1.20%"
"03/03/2016","19,861.0","19,900.0","20,063.0","19,758.0","119.21K","-0.15%"
"03/02/2016","19,890.0","19,327.0","19,995.0","19,287.0","132.58K","2.92%"
"03/01/2016","19,325.0","19,052.0","19,325.0","18,993.0","125.92K","1.40%"
"02/29/2016","19,058.0","19,349.0","19,496.0","18,960.0","110.91K","-0.87%"
"02/26/2016","19,225.0","18,898.0","19,276.0","18,884.0","17.42K","1.66%"
"02/25/2016","18,912.0","19,144.0","19,209.0","18,829.0","137.83K","-1.26%"
"02/24/2016","19,153.0","19,429.0","19,493.0","19,074.0","153.42K","-1.35%"
"02/23/2016","19,416.0","19,447.0","19,578.0","19,312.0","140.33K","-0.31%"
"02/22/2016","19,476.0","19,326.0","19,546.0","19,145.0","126.02K","0.74%"
"02/19/2016","19,332.0","19,292.0","19,412.0","19,190.0","98.36K","0.20%"
"02/18/2016","19,293.0","18,916.0","19,451.0","18,916.0","112.77K","1.99%"
"02/17/2016","18,916.0","19,149.0","19,307.0","18,895.0","126.90K","-1.18%"
"02/16/2016","19,141.0","18,874.0","19,272.0","18,848.0","114.05K","1.63%"
"02/15/2016","18,834.0","18,365.0","18,932.0","18,334.0","110.26K","2.52%"
"02/12/2016","18,371.0","18,364.0","18,484.0","18,037.0","91.28K","-0.02%"
"02/11/2016","18,375.0","19,309.0","19,350.0","18,270.0","80.99K","-4.86%"
"02/05/2016","19,313.0","19,161.0","19,409.0","19,050.0","94.00K","0.82%"
"02/04/2016","19,156.0","19,000.0","19,357.0","18,713.0","111.55K","0.94%"
"02/03/2016","18,978.0","19,430.0","19,430.0","18,733.0","129.06K","-2.39%"
"02/02/2016","19,442.0","19,478.0","19,609.0","19,320.0","122.31K","-0.14%"
"02/01/2016","19,469.0","19,700.0","19,748.0","19,406.0","124.23K","-1.29%"
"01/29/2016","19,723.0","19,264.0","19,738.0","19,031.0","163.47K","3.29%"
"01/28/2016","19,095.0","19,028.0","19,230.0","18,997.0","23.60K","0.45%"
"01/27/2016","19,010.0","18,896.0","19,279.0","18,872.0","168.76K","0.58%"
"01/26/2016","18,901.0","19,229.0","19,288.0","18,785.0","173.53K","-1.75%"
"01/25/2016","19,238.0","19,106.0","19,505.0","19,106.0","150.95K","0.77%"
"01/22/2016","19,091.0","18,692.0","19,155.0","18,591.0","182.99K","1.81%"
"01/21/2016","18,751.0","18,836.0","19,260.0","18,530.0","185.15K","-0.51%"
"01/20/2016","18,847.0","19,609.0","19,725.0","18,762.0","182.93K","-3.94%"
"01/19/2016","19,621.0","19,272.0","19,647.0","19,145.0","155.99K","1.82%"
"01/18/2016","19,271.0","19,430.0","19,442.0","19,048.0","151.09K","0.76%"
"01/17/2016","19,125.0","19,125.0","19,125.0","19,125.0","","-1.76%"
"01/15/2016","19,468.0","19,798.0","19,827.0","19,454.0","136.56K","-1.73%"
"01/14/2016","19,810.0","20,059.0","20,080.0","19,468.0","145.77K","-1.24%"
"01/13/2016","20,059.0","19,718.0","20,229.0","19,684.0","147.17K","1.83%"
"01/12/2016","19,699.0","19,970.0","20,120.0","19,656.0","128.54K","-1.22%"
"01/11/2016","19,943.0","20,435.0","20,498.0","19,820.0","141.31K","-2.24%"
"01/08/2016","20,399.0","20,328.0","20,620.0","20,050.0","145.29K","0.25%"
"01/07/2016","20,349.0","20,852.0","20,878.0","20,258.0","174.11K","-2.45%"
"01/06/2016","20,861.0","21,137.0","21,250.0","20,855.0","132.44K","-1.32%"
"01/05/2016","21,140.0","21,138.0","21,409.0","21,020.0","141.48K","0.08%"
"01/04/2016","21,123.0","21,807.0","21,857.0","21,114.0","131.61K","-3.59%"
"12/31/2015","21,910.0","21,905.0","22,007.0","21,818.0","41.89K","-0.04%"
"12/30/2015","21,918.0","22,070.0","22,156.0","21,903.0","14.58K","-0.63%"
"12/29/2015","22,058.0","21,854.0","22,060.0","21,813.0","85.46K","0.90%"
"12/28/2015","21,862.0","22,112.0","22,186.0","21,832.0","95.99K","-1.41%"
"12/27/2015","22,174.0","22,174.0","22,174.0","22,174.0","","0.15%"
"12/24/2015","22,140.0","22,095.0","22,297.0","22,080.0","51.22K","0.18%"
"12/23/2015","22,100.0","21,815.0","22,123.0","21,731.0","126.38K","1.30%"
"12/22/2015","21,817.0","21,785.0","21,915.0","21,704.0","92.45K","0.15%"
"12/21/2015","21,784.0","21,785.0","21,852.0","21,564.0","102.71K","-0.01%"
"12/18/2015","21,787.0","21,838.0","21,986.0","21,590.0","117.21K","-0.17%"
"12/17/2015","21,824.0","21,728.0","22,009.0","21,685.0","117.23K","0.40%"
"12/16/2015","21,738.0","21,339.0","21,770.0","21,338.0","107.49K","1.91%"
"12/15/2015","21,331.0","21,288.0","21,409.0","21,101.0","106.33K","0.10%"
"12/14/2015","21,310.0","21,381.0","21,381.0","20,985.0","134.10K","-0.36%"
"12/11/2015","21,387.0","21,621.0","21,743.0","21,385.0","112.30K","-1.11%"
"12/10/2015","21,628.0","21,765.0","21,895.0","21,608.0","105.84K","-0.69%"
"12/09/2015","21,778.0","21,824.0","21,850.0","21,552.0","100.68K","-0.21%"
"12/08/2015","21,823.0","22,280.0","22,318.0","21,710.0","106.54K","-2.05%"
"12/07/2015","22,280.0","22,154.0","22,388.0","22,101.0","84.78K","0.58%"
"12/04/2015","22,152.0","22,425.0","22,521.0","22,047.0","108.29K","-1.18%"
"12/03/2015","22,417.0","22,486.0","22,518.0","22,255.0","104.49K","-0.29%"
"12/02/2015","22,483.0","22,386.0","22,576.0","22,305.0","121.23K","0.42%"
"12/01/2015","22,388.0","21,925.0","22,489.0","21,906.0","134.49K","2.19%"
"11/30/2015","21,909.0","22,003.0","22,167.0","21,856.0","132.08K","-1.36%"
"11/27/2015","22,212.0","22,531.0","22,658.0","22,190.0","14.23K","-1.39%"
"11/26/2015","22,525.0","22,495.0","23,055.0","22,435.0","107.25K","0.14%"
"11/25/2015","22,494.0","22,511.0","22,633.0","22,301.0","139.79K","-0.13%"
"11/24/2015","22,524.0","22,685.0","22,768.0","22,405.0","137.76K","-0.75%"
"11/23/2015","22,695.0","22,760.0","22,882.0","22,617.0","114.89K","-0.29%"
"11/20/2015","22,761.0","22,476.0","22,822.0","22,423.0","98.98K","1.23%"
"11/19/2015","22,484.0","22,137.0","22,574.0","22,101.0","110.49K","1.57%"
"11/18/2015","22,137.0","22,298.0","22,394.0","22,111.0","106.19K","-0.60%"
"11/17/2015","22,270.0","22,050.0","22,488.0","22,021.0","125.63K","1.04%"
"11/16/2015","22,041.0","22,315.0","22,338.0","21,818.0","104.14K","-1.25%"
"11/13/2015","22,319.0","22,898.0","22,945.0","22,257.0","124.65K","-2.58%"
"11/12/2015","22,909.0","22,366.0","22,988.0","22,301.0","139.61K","2.46%"
"11/11/2015","22,359.0","22,370.0","22,428.0","22,195.0","112.28K","-0.06%"
"11/10/2015","22,372.0","22,608.0","22,613.0","22,243.0","115.05K","-1.04%"
"11/09/2015","22,608.0","22,737.0","22,951.0","22,549.0","107.84K","-0.57%"
"11/06/2015","22,737.0","22,968.0","23,054.0","22,708.0","94.74K","-1.00%"
"11/05/2015","22,966.0","23,115.0","23,240.0","22,915.0","114.39K","-0.64%"
"11/04/2015","23,115.0","22,588.0","23,347.0","22,498.0","147.99K","2.37%"
"11/03/2015","22,580.0","22,367.0","22,677.0","22,363.0","81.29K","1.00%"
"11/02/2015","22,357.0","22,694.0","22,694.0","22,230.0","100.45K","-1.44%"
"10/30/2015","22,684.0","22,751.0","22,848.0","22,608.0","100.79K","-0.92%"
"10/29/2015","22,895.0","22,995.0","23,095.0","22,850.0","14.48K","-0.36%"
"10/28/2015","22,978.0","23,096.0","23,130.0","22,927.0","98.02K","-0.40%"
"10/27/2015","23,070.0","23,044.0","23,150.0","22,894.0","139.05K","0.12%"
"10/26/2015","23,043.0","23,177.0","23,538.0","23,036.0","126.37K","-0.59%"
"10/23/2015","23,180.0","22,850.0","23,289.0","22,838.0","100.30K","1.48%"
"10/22/2015","22,843.0","22,915.0","22,990.0","22,710.0","89.55K","-0.38%"
"10/20/2015","22,930.0","23,035.0","23,053.0","22,805.0","94.91K","-0.48%"
"10/19/2015","23,041.0","23,124.0","23,166.0","22,875.0","89.49K","-0.26%"
"10/16/2015","23,100.0","22,919.0","23,132.0","22,880.0","87.55K","0.82%"
"10/15/2015","22,911.0","22,451.0","22,928.0","22,416.0","114.42K","1.98%"
"10/14/2015","22,466.0","22,502.0","22,597.0","22,314.0","91.72K","-0.20%"
"10/13/2015","22,511.0","22,654.0","22,768.0","22,442.0","94.08K","-0.64%"
"10/12/2015","22,655.0","22,405.0","22,759.0","22,396.0","82.01K","1.12%"
"10/09/2015","22,403.0","22,370.0","22,788.0","22,326.0","99.12K","-0.05%"
"10/08/2015","22,415.0","22,482.0","22,649.0","22,151.0","89.04K","-0.26%"
"10/07/2015","22,473.0","21,780.0","22,492.0","21,729.0","92.70K","3.26%"
"10/06/2015","21,764.0","21,856.0","22,149.0","21,682.0","77.04K","-0.38%"
"10/05/2015","21,846.0","21,517.0","21,979.0","21,239.0","78.05K","1.58%"
"10/02/2015","21,507.0","20,825.0","21,528.0","20,821.0","73.87K","3.43%"
"09/30/2015","20,793.0","20,500.0","20,918.0","20,433.0","81.09K","1.55%"
"09/29/2015","20,476.0","21,265.0","21,372.0","20,365.0","22.21K","-3.52%"
"09/25/2015","21,223.0","21,165.0","21,329.0","20,785.0","123.72K","0.20%"
"09/24/2015","21,181.0","21,340.0","21,459.0","21,008.0","126.39K","-0.62%"
"09/23/2015","21,313.0","21,580.0","21,612.0","20,944.0","118.39K","-1.29%"
"09/22/2015","21,592.0","21,691.0","22,128.0","21,572.0","76.36K","-0.41%"
"09/21/2015","21,681.0","22,030.0","22,059.0","21,456.0","72.54K","-1.82%"
"09/18/2015","22,084.0","21,724.0","22,101.0","21,678.0","70.37K","1.63%"
"09/17/2015","21,730.0","21,997.0","22,198.0","21,608.0","91.03K","-1.14%"
"09/16/2015","21,980.0","21,333.0","22,074.0","21,287.0","77.72K","3.03%"
"09/15/2015","21,333.0","21,484.0","21,585.0","21,305.0","52.49K","-0.65%"
"09/14/2015","21,473.0","21,350.0","21,685.0","21,260.0","63.86K","0.46%"
"09/11/2015","21,375.0","21,463.0","21,840.0","21,330.0","67.62K","-0.46%"
"09/10/2015","21,474.0","21,965.0","22,088.0","21,374.0","66.81K","-2.26%"
"09/09/2015","21,971.0","21,309.0","22,176.0","21,252.0","106.85K","3.12%"
